STOP_LOSS_PCT,COOLDOWN,MIN_HOLD_SNAPS,STRIKE_STEP,INITIAL_CAPITAL,LOT_SIZE,initial_capital,final_equity,total_return_pct,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,sharpe_ratio,sortino_ratio,cagr_pct,calmar_ratio,start_date,end_date,num_days
0.2,14,5,50,1000000.0,3000,1000000.0,1246900.0,24.68999999999999,-38.82,104,45.19230769230769,1.0943428669685333,0.15032762584462434,0.09865196415902226,88.54785638052536,0.6360123647604325,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,6,50,1000000.0,3000,1000000.0,1146700.0,14.670000000000005,-38.82,105,45.714285714285715,1.0529106254057563,0.12417881306420775,0.08443824776565159,48.203922205381346,0.3778979907264298,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,7,50,1000000.0,3000,1000000.0,1148349.9999999998,14.834999999999976,-35.870494372417724,107,42.99065420560748,1.0504103165298946,0.12354793032793943,0.0894916526488463,48.817639511713786,0.4135711051534101,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,8,50,1000000.0,3000,1000000.0,1527700.0,52.77,-33.537023723939605,106,44.339622641509436,1.1719704746541526,0.22081978820418866,0.1621638220811225,238.0090560630367,1.5734848874598075,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,9,50,1000000.0,3000,1000000.0,1391800.0,39.17999999999999,-42.771547088646486,105,42.857142857142854,1.1204186067954451,0.18374596181925867,0.13920746359493527,158.60807210514287,0.9160295258620689,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,10,50,1000000.0,3000,1000000.0,1181650.0,18.16500000000001,-68.78054946907129,100,41.0,1.05829402137287,0.15161962924395747,0.10595894981646,61.56010367869966,0.2641008270538506,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,11,50,1000000.0,3000,1000000.0,1483750.0,48.37499999999999,-50.09899166628298,101,39.603960396039604,1.1468913687087223,0.19863812910761927,0.17155615589804796,210.80889709682995,0.9655882961124895,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,12,50,1000000.0,3000,1000000.0,1662400.0,66.24000000000001,-51.86845355166263,100,40.0,1.1879548840178762,0.2234704693985251,0.19748697178057867,330.92073306889534,1.2770768253968254,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,13,50,1000000.0,3000,1000000.0,785200.0,-21.48,-72.87,82,35.36585365853659,0.9328330206378986,0.1388218863555188,0.10990913872214411,-50.0918235025394,-0.29477151090983944,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,14,50,1000000.0,3000,1000000.0,1667500.0,66.75,-68.47220865487935,98,35.714285714285715,1.1776376192567164,0.21926146767318372,0.22354587757244834,334.7311186510102,0.9748480633426065,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,15,50,1000000.0,3000,1000000.0,1743850.0,74.38499999999999,-64.36462767229423,99,36.36363636363637,1.1978850758180366,0.22981665991065955,0.2254890661402019,394.4256925107437,1.1556813530985286,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,16,50,1000000.0,3000,1000000.0,1399000.0,39.900000000000006,-69.435,87,33.33333333333333,1.1169642071937385,0.2111043247295377,0.18866392145465113,162.47165385978488,0.5746381507885073,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,17,50,1000000.0,3000,1000000.0,1221099.9999999998,22.109999999999985,-67.62000000000002,87,34.48275862068966,1.0631128238064653,0.19468170384966824,0.17781291838948418,77.55152414861335,0.32697426796805645,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,18,50,1000000.0,3000,1000000.0,155650.00000000003,-84.43499999999999,-84.43499999999999,51,25.49019607843137,0.5879511016763047,-0.18122924950032115,-0.12245139035777405,-99.52332336678853,-1.0,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,19,50,1000000.0,3000,1000000.0,1944550.0,94.455,-55.28999999999999,95,36.84210526315789,1.2491690408357075,0.2550085621584582,0.24706049198430827,576.1930203484472,1.7083559413998917,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,14,20,50,1000000.0,3000,1000000.0,138100.00000000003,-86.19,-86.80741306839893,50,24.0,0.6028476638097872,-0.19237139663969136,-0.13181847725961318,-99.66201059081666,-0.9928875536480687,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,3,50,1000000.0,3000,1000000.0,1331950.0,33.19499999999999,-31.995666945689106,105,47.61904761904761,1.1578459343794578,0.1745869050657862,0.10288226181686692,127.91885202401599,1.0374842336103414,2025-07-14 15:30:00,2025-11-18 15:30:00,127
